route_id,unique_id,service_start_date,update_origin,train_platform,working_time_arrival,working_time_departure,planned_time_arrival,planned_time_departure,platform,train_length,actual_arrival_time,actual_departure_time,is_delayed_arrival,is_delayed_departure,StationName,Easting,Northing
202307277683026,L83026,2023-07-27,TD,BXTD,2023-07-27 18:16:00,2023-07-27 18:16:30,2023-07-27 18:16:00,2023-07-27 18:16:00,1,8,2023-07-27 18:16:00,2023-07-27 18:16:00,False,False,Buxted Rail Station,549688.0,123341.0
202307277683368,L83368,2023-07-27,TD,OXTED,2023-07-27 18:31:00,2023-07-27 18:32:00,2023-07-27 18:31:00,2023-07-27 18:32:00,2,12,2023-07-27 18:31:00,2023-07-27 18:32:00,False,False,Oxted Rail Station,539317.0,152862.0
202307277141972,G41972,2023-07-27,Darwin,ELMW,2023-07-27 17:49:30,2023-07-27 17:50:00,2023-07-27 17:50:00,2023-07-27 17:50:00,3,8,2023-07-27 17:50:00,2023-07-27 17:50:00,False,False,Elmstead Woods Rail Station,542250.0,170660.0
202307277141972,G41972,2023-07-27,Darwin,GRVPK,2023-07-27 17:52:30,2023-07-27 17:53:30,2023-07-27 17:53:00,2023-07-27 17:53:00,4,8,2023-07-27 17:53:00,2023-07-27 17:53:00,False,False,Grove Park Rail Station,540640.0,172145.0
202307277614067,L14067,2023-07-27,TD,HRLWTWN,2023-07-27 17:39:00,2023-07-27 17:39:30,2023-07-27 17:39:00,2023-07-27 17:39:00,2,5,2023-07-27 17:39:00,2023-07-27 17:39:00,False,False,Harlow Town Rail Station,544626.0,211232.0
202307278826310,X26310,2023-07-27,Darwin,OLDST,2023-07-27 23:44:00,2023-07-27 23:45:00,2023-07-27 23:44:00,2023-07-27 23:45:00,3,6,2023-07-27 23:47:00,2023-07-27 23:48:00,False,False,Old Street Rail Station,532700.0,182500.0
202307278826310,X26310,2023-07-27,Darwin,ESSEXRD,2023-07-27 23:47:30,2023-07-27 23:48:00,2023-07-27 23:48:00,2023-07-27 23:48:00,2,6,2023-07-27 23:50:00,2023-07-27 23:51:00,False,False,Essex Road Rail Station,532120.0,184140.0
202307278826310,X26310,2023-07-27,Darwin,HGHI,2023-07-27 23:49:30,2023-07-27 23:50:30,2023-07-27 23:50:00,2023-07-27 23:50:00,4,6,2023-07-27 23:52:00,2023-07-27 23:53:00,False,False,Highbury & Islington Rail Station,531585.0,184735.0
202307278826310,X26310,2023-07-27,Darwin,DRYP,2023-07-27 23:52:00,2023-07-27 23:53:00,2023-07-27 23:52:00,2023-07-27 23:53:00,2,6,2023-07-27 23:54:00,2023-07-27 23:55:00,False,False,Drayton Park Rail Station,531445.0,185465.0
202307278826310,X26310,2023-07-27,Darwin,FNPK,2023-07-27 23:55:00,2023-07-27 23:57:00,2023-07-27 23:55:00,2023-07-27 23:57:00,8,6,2023-07-27 23:57:00,2023-07-27 23:58:00,False,False,Finsbury Park Rail Station,531358.0,186746.0
202307278826310,X26310,2023-07-27,Darwin,ALEXNDP,2023-07-27 00:01:00,2023-07-27 00:05:00,2023-07-27 00:01:00,2023-07-27 00:05:00,4,6,2023-07-27 00:01:00,2023-07-27 00:05:00,False,False,Alexandra Palace Rail Station,530295.0,190460.0
202307278070284,P70284,2023-07-27,TD,GALTILL,2023-07-27 19:02:00,2023-07-27 19:03:00,2023-07-27 19:02:00,2023-07-27 19:03:00,3,4,2023-07-27 19:04:00,2023-07-27 19:05:00,False,False,Smethwick Galton Bridge Rail Station,401420.0,289320.0
202307278070284,P70284,2023-07-27,TD,WVRMPTN,2023-07-27 19:13:30,2023-07-27 19:15:00,2023-07-27 19:14:00,2023-07-27 19:15:00,1,4,2023-07-27 19:15:00,2023-07-27 19:16:00,False,False,Wolverhampton Rail Station,392000.0,298900.0
202307278070284,P70284,2023-07-27,TD,BILBROK,2023-07-27 19:20:00,2023-07-27 19:21:00,2023-07-27 19:20:00,2023-07-27 19:21:00,2,4,2023-07-27 19:20:00,2023-07-27 19:21:00,False,False,Bilbrook Rail Station,387500.0,302900.0
202307278070284,P70284,2023-07-27,TD,CODSALL,2023-07-27 19:22:30,2023-07-27 19:23:30,2023-07-27 19:23:00,2023-07-27 19:23:00,2,4,2023-07-27 19:23:00,2023-07-27 19:23:00,False,False,Codsall Rail Station,386440.0,303300.0
202307278070284,P70284,2023-07-27,TD,ALBRGHT,2023-07-27 19:27:00,2023-07-27 19:28:00,2023-07-27 19:27:00,2023-07-27 19:28:00,2,4,2023-07-27 19:27:00,2023-07-27 19:28:00,False,False,Albrighton Rail Station,381900.0,304500.0
202307278070284,P70284,2023-07-27,TD,TELFRDC,2023-07-27 19:40:30,2023-07-27 19:41:30,2023-07-27 19:41:00,2023-07-27 19:41:00,2,4,2023-07-27 19:41:00,2023-07-27 19:41:00,False,False,Telford Central Rail Station,370285.0,309359.0
202307278070284,P70284,2023-07-27,TD,OAKNGTS,2023-07-27 19:43:00,2023-07-27 19:44:00,2023-07-27 19:43:00,2023-07-27 19:44:00,2,4,2023-07-27 19:43:00,2023-07-27 19:44:00,False,False,Oakengates Rail Station,369670.0,310730.0
202307277167343,G67343,2023-07-27,CIS,NLRTN,2023-07-27 18:27:00,2023-07-27 18:28:30,2023-07-27 18:27:00,2023-07-27 18:28:00,1,5,2023-07-27 18:27:00,2023-07-27 18:28:00,False,False,Northallerton Rail Station,436430.0,493200.0
202307278950165,Y50165,2023-07-27,CIS,STLNRWS,2023-07-27 18:28:00,2023-07-27 18:29:00,2023-07-27 18:28:00,2023-07-27 18:29:00,1,4,2023-07-27 18:28:00,2023-07-27 18:29:00,False,False,St Leonards Warrior Square Rail Station,580300.0,109365.0
202307278953991,Y53991,2023-07-27,CIS,LHVN,2023-07-27 22:35:30,2023-07-27 22:36:00,2023-07-27 22:36:00,2023-07-27 22:36:00,2,8,2023-07-27 22:36:00,2023-07-27 22:36:00,False,False,Littlehaven Rail Station,518621.0,132520.0
202307278954863,Y54863,2023-07-27,Darwin,HRPNDN,2023-07-27 17:51:00,2023-07-27 17:53:00,2023-07-27 17:51:00,2023-07-27 17:53:00,1,12,2023-07-27 17:53:00,2023-07-27 17:54:00,False,False,Harpenden Rail Station,513735.0,214175.0
202307278954863,Y54863,2023-07-27,Darwin,STALBCY,2023-07-27 17:57:30,2023-07-27 17:58:30,2023-07-27 17:58:00,2023-07-27 17:58:00,3,12,2023-07-27 17:58:00,2023-07-27 17:59:00,False,False,St Albans City Rail Station,515549.0,207076.0
202307278954863,Y54863,2023-07-27,Darwin,STPXBOX,2023-07-27 18:19:00,2023-07-27 18:20:00,2023-07-27 18:19:00,2023-07-27 18:20:00,A,12,2023-07-27 18:19:00,2023-07-27 18:20:00,False,False,London St Pancras International LL Rail Station,529990.0,183135.0
202307287126060,G26060,2023-07-28,CIS,SOAVPWY,2023-07-28 23:33:00,2023-07-28 23:34:00,2023-07-28 23:33:00,2023-07-28 23:34:00,2,3,2023-07-28 23:33:00,2023-07-28 23:34:00,False,False,Stratford-upon-Avon Parkway Rail Station,418490.0,256540.0
202307287126060,G26060,2023-07-28,CIS,WILMCOT,2023-07-28 23:36:30,2023-07-28 23:37:00,2023-07-28 23:37:00,2023-07-28 23:37:00,1,3,2023-07-28 23:37:00,2023-07-28 23:37:00,False,False,Wilmcote Rail Station,416764.0,258338.0
202307278024568,P24568,2023-07-27,Darwin,CLDNNRB,2023-07-27 17:36:00,2023-07-27 17:36:30,2023-07-27 17:36:00,2023-07-27 17:36:00,3,5,2023-07-27 17:38:00,2023-07-27 17:39:00,False,False,Caledonian Road & Barnsbury Rail Station,530695.0,184363.0
202307278024568,P24568,2023-07-27,Darwin,CNNB,2023-07-27 17:40:30,2023-07-27 17:41:00,2023-07-27 17:41:00,2023-07-27 17:41:00,4,5,2023-07-27 17:42:00,2023-07-27 17:43:00,False,False,Canonbury Rail Station,532380.0,185040.0
202307278024568,P24568,2023-07-27,Darwin,DALSKLD,2023-07-27 17:43:00,2023-07-27 17:44:00,2023-07-27 17:43:00,2023-07-27 17:44:00,2,5,2023-07-27 17:45:00,2023-07-27 17:46:00,False,False,Dalston Kingsland Rail Station,533525.0,185005.0
202307278024568,P24568,2023-07-27,Darwin,HACKNYC,2023-07-27 17:45:30,2023-07-27 17:46:30,2023-07-27 17:46:00,2023-07-27 17:46:00,2,5,2023-07-27 17:47:00,2023-07-27 17:48:00,False,False,Hackney Central Rail Station,534890.0,184925.0
202307278024568,P24568,2023-07-27,Darwin,HACKNYW,2023-07-27 17:51:00,2023-07-27 17:51:30,2023-07-27 17:51:00,2023-07-27 17:51:00,2,5,2023-07-27 17:51:00,2023-07-27 17:53:00,False,False,Hackney Wick Rail Station,537060.0,184572.0
202307278954003,Y54003,2023-07-27,TD,LNDNBDE,2023-07-27 21:29:30,2023-07-27 21:31:00,2023-07-27 21:30:00,2023-07-27 21:31:00,5,12,2023-07-27 21:42:00,2023-07-27 21:43:00,False,False,London Bridge Rail Station,532930.0,180200.0
202307278954003,Y54003,2023-07-27,TD,BLFR,2023-07-27 21:36:00,2023-07-27 21:37:00,2023-07-27 21:36:00,2023-07-27 21:37:00,2,12,2023-07-27 21:48:00,2023-07-27 21:49:00,False,False,London Blackfriars Rail Station,531714.0,180914.0
202307278954003,Y54003,2023-07-27,TD,CTMSLNK,2023-07-27 21:38:00,2023-07-27 21:39:00,2023-07-27 21:38:00,2023-07-27 21:39:00,1,12,2023-07-27 21:50:00,2023-07-27 21:51:00,False,False,City Thameslink Rail Station,531690.0,181150.0
202307278954003,Y54003,2023-07-27,TD,FRNDNLT,2023-07-27 21:40:30,2023-07-27 21:41:30,2023-07-27 21:41:00,2023-07-27 21:41:00,4,12,2023-07-27 21:53:00,2023-07-27 21:53:00,False,False,Farringdon (London) Rail Station,531560.0,181840.0
202307278954003,Y54003,2023-07-27,TD,FNPK,2023-07-27 21:51:30,2023-07-27 21:53:30,2023-07-27 21:52:00,2023-07-27 21:53:00,7,12,2023-07-27 22:03:00,2023-07-27 22:04:00,False,False,Finsbury Park Rail Station,531358.0,186746.0
202307278954003,Y54003,2023-07-27,TD,HITCHIN,2023-07-27 22:19:30,2023-07-27 22:20:30,2023-07-27 22:20:00,2023-07-27 22:20:00,2,12,2023-07-27 22:29:00,2023-07-27 22:30:00,False,False,Hitchin Rail Station,519433.0,229734.0
202307278954003,Y54003,2023-07-27,TD,ARLSEY,2023-07-27 22:25:30,2023-07-27 22:26:00,2023-07-27 22:26:00,2023-07-27 22:26:00,2,12,2023-07-27 22:35:00,2023-07-27 22:35:00,False,False,Arlesey Rail Station,519045.0,237820.0
202307278954003,Y54003,2023-07-27,TD,BIGLSWD,2023-07-27 22:30:30,2023-07-27 22:31:00,2023-07-27 22:31:00,2023-07-27 22:31:00,4,12,2023-07-27 22:40:00,2023-07-27 22:40:00,False,False,Biggleswade Rail Station,519241.0,244351.0
202307278954003,Y54003,2023-07-27,TD,SNDY,2023-07-27 22:34:30,2023-07-27 22:35:00,2023-07-27 22:35:00,2023-07-27 22:35:00,2,12,2023-07-27 22:44:00,2023-07-27 22:44:00,False,False,Sandy Rail Station,517765.0,248773.0
202307278954003,Y54003,2023-07-27,TD,STNEOTS,2023-07-27 22:41:30,2023-07-27 22:42:30,2023-07-27 22:42:00,2023-07-27 22:42:00,1,12,2023-07-27 22:51:00,2023-07-27 22:51:00,False,False,St Neots Rail Station,519790.0,260710.0
202307287194619,G94619,2023-07-28,CIS,DTNG,2023-07-28 05:35:30,2023-07-28 05:36:00,2023-07-28 05:36:00,2023-07-28 05:36:00,1,10,2023-07-28 05:36:00,2023-07-28 05:36:00,False,False,Dunton Green Rail Station,551454.0,157500.0
202307278027879,P27879,2023-07-27,Trust,WNDSWRD,2023-07-27 22:28:30,2023-07-27 22:29:00,2023-07-27 22:28:00,2023-07-27 22:28:00,1,5,2023-07-27 22:29:00,2023-07-27 22:30:00,False,False,Wandsworth Road Rail Station,529390.0,176226.0
202307277683030,L83030,2023-07-27,TD,ECROYDN,2023-07-27 19:21:00,2023-07-27 19:22:00,2023-07-27 19:21:00,2023-07-27 19:22:00,6,8,2023-07-27 19:22:00,2023-07-27 19:23:00,False,False,East Croydon Rail Station,532841.0,165770.0
202307277683030,L83030,2023-07-27,TD,OXTED,2023-07-27 19:35:00,2023-07-27 19:36:00,2023-07-27 19:35:00,2023-07-27 19:36:00,2,8,2023-07-27 19:36:00,2023-07-27 19:36:00,False,False,Oxted Rail Station,539317.0,152862.0
202307277683030,L83030,2023-07-27,TD,HRSTGRN,2023-07-27 19:38:00,2023-07-27 19:39:00,2023-07-27 19:38:00,2023-07-27 19:39:00,2,8,2023-07-27 19:38:00,2023-07-27 19:39:00,False,False,Hurst Green Rail Station,539970.0,151380.0
202307277683030,L83030,2023-07-27,TD,EDNT,2023-07-27 19:44:30,2023-07-27 19:45:30,2023-07-27 19:45:00,2023-07-27 19:45:00,2,8,2023-07-27 19:45:00,2023-07-27 19:45:00,False,False,Edenbridge Town Rail Station,544522.0,146571.0
202307277683030,L83030,2023-07-27,TD,HEVER,2023-07-27 19:48:30,2023-07-27 19:49:00,2023-07-27 19:49:00,2023-07-27 19:49:00,2,8,2023-07-27 19:49:00,2023-07-27 19:49:00,False,False,Hever Rail Station,546530.0,144550.0
202307277683030,L83030,2023-07-27,TD,COWDEN,2023-07-27 19:52:30,2023-07-27 19:53:00,2023-07-27 19:53:00,2023-07-27 19:53:00,1,8,2023-07-27 19:53:00,2023-07-27 19:53:00,False,False,Cowden Rail Station,547658.0,141714.0
202307277683030,L83030,2023-07-27,TD,ERIDGE,2023-07-27 20:03:00,2023-07-27 20:03:30,2023-07-27 20:03:00,2023-07-27 20:03:00,1,8,2023-07-27 20:03:00,2023-07-27 20:03:00,False,False,Eridge Rail Station,554271.0,134488.0
202307277683030,L83030,2023-07-27,TD,BXTD,2023-07-27 20:16:00,2023-07-27 20:16:30,2023-07-27 20:16:00,2023-07-27 20:16:00,1,8,2023-07-27 20:16:00,2023-07-27 20:16:00,False,False,Buxted Rail Station,549688.0,123341.0
202307277194324,G94324,2023-07-27,TD,NWELTHM,2023-07-27 17:38:00,2023-07-27 17:38:30,2023-07-27 17:38:00,2023-07-27 17:38:00,1,10,2023-07-27 17:38:00,2023-07-27 17:38:00,False,False,New Eltham Rail Station,544010.0,173040.0
202307278954488,Y54488,2023-07-27,CIS,REDHILL,2023-07-27 18:26:30,2023-07-27 18:27:30,2023-07-27 18:27:00,2023-07-27 18:27:00,3,12,2023-07-27 18:27:00,2023-07-27 18:27:00,False,False,Redhill Rail Station,528128.0,150600.0
202307278025714,P25714,2023-07-27,Trust,BRBY,2023-07-27 22:09:00,2023-07-27 22:09:30,2023-07-27 22:09:00,2023-07-27 22:09:00,1,5,2023-07-27 22:10:00,2023-07-27 22:11:00,False,False,Brondesbury Rail Station,524755.0,184450.0
202307278025714,P25714,2023-07-27,Trust,BRBYPK,2023-07-27 22:10:30,2023-07-27 22:11:00,2023-07-27 22:11:00,2023-07-27 22:11:00,1,5,2023-07-27 22:12:00,2023-07-27 22:12:00,False,False,Brondesbury Park Rail Station,524225.0,183940.0
202307278025714,P25714,2023-07-27,Trust,KENR,2023-07-27 22:12:30,2023-07-27 22:13:00,2023-07-27 22:13:00,2023-07-27 22:13:00,1,5,2023-07-27 22:14:00,2023-07-27 22:14:00,False,False,Kensal Rise Rail Station,523560.0,183240.0
202307278025714,P25714,2023-07-27,Trust,WLSDJHL,2023-07-27 22:15:30,2023-07-27 22:16:30,2023-07-27 22:16:00,2023-07-27 22:16:00,5,5,2023-07-27 22:17:00,2023-07-27 22:17:00,False,False,Willesden Junction Rail Station,521860.0,182970.0
202307278025714,P25714,2023-07-27,Trust,KENOLYM,2023-07-27 22:25:30,2023-07-27 22:26:00,2023-07-27 22:26:00,2023-07-27 22:26:00,3,5,2023-07-27 22:26:00,2023-07-27 22:26:00,False,False,Kensington (Olympia) Rail Station,524325.0,179180.0
202307278025714,P25714,2023-07-27,Trust,WBRMPTN,2023-07-27 22:28:00,2023-07-27 22:28:30,2023-07-27 22:28:00,2023-07-27 22:28:00,3,5,2023-07-27 22:28:00,2023-07-27 22:28:00,False,False,West Brompton Rail Station,525380.0,178000.0
202307278025714,P25714,2023-07-27,Trust,CSEAH,2023-07-27 22:30:30,2023-07-27 22:31:00,2023-07-27 22:31:00,2023-07-27 22:31:00,1,5,2023-07-27 22:31:00,2023-07-27 22:31:00,False,False,Imperial Wharf Rail Station,526300.0,176675.0
202307277167258,G67258,2023-07-27,TD,HABRO,2023-07-27 19:27:00,2023-07-27 19:28:30,2023-07-27 19:27:00,2023-07-27 19:28:00,2,6,2023-07-27 19:28:00,2023-07-27 19:29:00,False,False,Habrough Rail Station,514600.0,413560.0
202307277167258,G67258,2023-07-27,TD,GRMSBYT,2023-07-27 19:43:30,2023-07-27 19:45:00,2023-07-27 19:44:00,2023-07-27 19:45:00,2,6,2023-07-27 19:44:00,2023-07-27 19:45:00,False,False,Grimsby Town Rail Station,526800.0,409125.0
202307277142005,G42005,2023-07-27,TD,SLADEGN,2023-07-27 21:34:00,2023-07-27 21:37:30,2023-07-27 21:34:00,2023-07-27 21:37:00,2,10,2023-07-27 21:34:00,2023-07-27 21:37:00,False,False,Slade Green Rail Station,552248.0,176588.0
202307277673930,L73930,2023-07-27,Darwin,RCHT,2023-07-27 23:52:30,2023-07-27 23:53:30,2023-07-27 23:53:00,2023-07-27 23:53:00,2,8,2023-07-27 23:54:00,2023-07-27 23:54:00,False,False,Rochester Rail Station,574771.0,168157.0
202307277673930,L73930,2023-07-27,Darwin,CHATHAM,2023-07-27 23:56:00,2023-07-27 23:57:00,2023-07-27 23:56:00,2023-07-27 23:57:00,2,8,2023-07-27 23:57:00,2023-07-27 23:58:00,False,False,Chatham Rail Station,575547.0,167608.0
202307277673930,L73930,2023-07-27,Darwin,GLNGHMK,2023-07-27 00:01:00,2023-07-27 00:01:30,2023-07-27 00:01:00,2023-07-27 00:01:00,3,8,2023-07-27 00:01:00,2023-07-27 00:01:00,False,False,Gillingham (Kent) Rail Station,577520.0,168365.0
202307277673930,L73930,2023-07-27,Darwin,RAINHMK,2023-07-27 00:05:30,2023-07-27 00:06:30,2023-07-27 00:06:00,2023-07-27 00:06:00,2,8,2023-07-27 00:06:00,2023-07-27 00:06:00,False,False,Rainham (Kent) Rail Station,581878.0,166263.0
202307277673930,L73930,2023-07-27,Darwin,NEWNGTN,2023-07-27 00:10:00,2023-07-27 00:10:30,2023-07-27 00:10:00,2023-07-27 00:10:00,2,8,2023-07-27 00:10:00,2023-07-27 00:10:00,False,False,Newington Rail Station,585914.0,164965.0
202307277673930,L73930,2023-07-27,Darwin,STNGBRN,2023-07-27 00:14:30,2023-07-27 00:15:30,2023-07-27 00:15:00,2023-07-27 00:15:00,2,8,2023-07-27 00:15:00,2023-07-27 00:15:00,False,False,Sittingbourne Rail Station,590564.0,163871.0
202307278954863,Y54863,2023-07-27,CIS,CTMSLNK,2023-07-27 18:25:30,2023-07-27 18:26:30,2023-07-27 18:26:00,2023-07-27 18:26:00,2,12,2023-07-27 18:26:00,2023-07-27 18:26:00,False,False,City Thameslink Rail Station,531690.0,181150.0
202307277194562,G94562,2023-07-27,Trust,QUENBRO,2023-07-27 22:51:30,2023-07-27 22:52:30,2023-07-27 22:52:00,2023-07-27 22:52:00,1,3,2023-07-27 22:52:00,2023-07-27 22:52:00,False,False,Queenborough Rail Station,591300.0,172100.0
202307277156356,G56356,2023-07-27,TD,LAPWRTH,2023-07-27 21:37:30,2023-07-27 21:38:30,2023-07-27 21:38:00,2023-07-27 21:38:00,1,2,2023-07-27 21:38:00,2023-07-27 21:38:00,False,False,Lapworth Rail Station,418785.0,271610.0
202307278024697,P24697,2023-07-27,CIS,KEWGRDN,2023-07-27 22:50:00,2023-07-27 22:50:30,2023-07-27 22:50:00,2023-07-27 22:50:00,1,5,2023-07-27 22:50:00,2023-07-27 22:50:00,False,False,Kew Gardens Rail Station,519195.0,176740.0
202307277682994,L82994,2023-07-27,TD,NUTBORN,2023-07-27 22:25:30,2023-07-27 22:26:00,2023-07-27 22:26:00,2023-07-27 22:26:00,1,4,2023-07-27 22:29:00,2023-07-27 22:30:00,False,False,Nutbourne Rail Station,478740.0,105766.0
202307277682994,L82994,2023-07-27,TD,BOSHAM,2023-07-27 22:28:30,2023-07-27 22:29:00,2023-07-27 22:29:00,2023-07-27 22:29:00,1,4,2023-07-27 22:32:00,2023-07-27 22:33:00,False,False,Bosham Rail Station,481246.0,105435.0
202307277682994,L82994,2023-07-27,TD,FSHBORN,2023-07-27 22:32:00,2023-07-27 22:32:30,2023-07-27 22:32:00,2023-07-27 22:32:00,1,4,2023-07-27 22:36:00,2023-07-27 22:36:00,False,False,Fishbourne Rail Station,483530.0,105060.0
202307277126067,G26067,2023-07-27,Darwin,WDNYMNR,2023-07-27 19:42:00,2023-07-27 19:42:30,2023-07-27 19:42:00,2023-07-27 19:42:00,2,3,2023-07-27 19:42:00,2023-07-27 19:43:00,False,False,Widney Manor Rail Station,415450.0,277570.0
202307277195840,G95840,2023-07-27,TD,SVNOAKS,2023-07-27 22:01:30,2023-07-27 22:02:30,2023-07-27 22:02:00,2023-07-27 22:02:00,3,4,2023-07-27 22:03:00,2023-07-27 22:03:00,False,False,Sevenoaks Rail Station,552267.0,155340.0
202307277195840,G95840,2023-07-27,TD,TONBDG,2023-07-27 22:10:00,2023-07-27 22:11:00,2023-07-27 22:10:00,2023-07-27 22:11:00,3,4,2023-07-27 22:10:00,2023-07-27 22:11:00,False,False,Tonbridge Rail Station,558789.0,146027.0
202307277195840,G95840,2023-07-27,TD,PKWD,2023-07-27 22:17:00,2023-07-27 22:18:00,2023-07-27 22:17:00,2023-07-27 22:18:00,2,4,2023-07-27 22:17:00,2023-07-27 22:18:00,False,False,Paddock Wood Rail Station,567079.0,145272.0
202307277195840,G95840,2023-07-27,TD,MARDEN,2023-07-27 22:23:00,2023-07-27 22:24:00,2023-07-27 22:23:00,2023-07-27 22:24:00,2,4,2023-07-27 22:23:00,2023-07-27 22:24:00,False,False,Marden Rail Station,574375.0,144725.0
202307277195840,G95840,2023-07-27,TD,SPHS,2023-07-27 22:27:00,2023-07-27 22:28:00,2023-07-27 22:27:00,2023-07-27 22:28:00,2,4,2023-07-27 22:27:00,2023-07-27 22:28:00,False,False,Staplehurst Rail Station,578392.0,144450.0
202307277195840,G95840,2023-07-27,TD,HEADCRN,2023-07-27 22:33:00,2023-07-27 22:34:00,2023-07-27 22:33:00,2023-07-27 22:34:00,2,4,2023-07-27 22:33:00,2023-07-27 22:34:00,False,False,Headcorn Rail Station,583800.0,144000.0
202307277195840,G95840,2023-07-27,TD,PLUCKLY,2023-07-27 22:39:30,2023-07-27 22:40:00,2023-07-27 22:40:00,2023-07-27 22:40:00,2,4,2023-07-27 22:40:00,2023-07-27 22:40:00,False,False,Pluckley Rail Station,592221.0,143279.0
202307277195840,G95840,2023-07-27,TD,ASHFKY,2023-07-27 22:48:00,2023-07-27 22:50:00,2023-07-27 22:48:00,2023-07-27 22:50:00,5A,4,2023-07-27 22:48:00,2023-07-27 22:50:00,False,False,Ashford International Rail Station,601282.0,142204.0
202307277195730,G95730,2023-07-27,Darwin,FAVRSHM,2023-07-27 22:36:00,2023-07-27 22:48:00,2023-07-27 22:36:00,2023-07-27 22:48:00,2,4,2023-07-27 22:37:00,2023-07-27 22:48:00,False,False,Faversham Rail Station,601585.0,160924.0
202307278001032,P01032,2023-07-27,TD,CLCHSTR,2023-07-27 22:15:00,2023-07-27 22:16:00,2023-07-27 22:15:00,2023-07-27 22:16:00,1,10,2023-07-27 22:15:00,2023-07-27 22:16:00,False,False,Colchester Rail Station,599100.0,226417.0
202307277196336,G96336,2023-07-27,TD,KIDBROK,2023-07-27 18:08:00,2023-07-27 18:08:30,2023-07-27 18:08:00,2023-07-27 18:08:00,2,8,2023-07-27 18:10:00,2023-07-27 18:10:00,False,False,Kidbrooke Rail Station,540945.0,175632.0
202307277196336,G96336,2023-07-27,TD,ELTHAM,2023-07-27 18:11:00,2023-07-27 18:12:00,2023-07-27 18:11:00,2023-07-27 18:12:00,2,8,2023-07-27 18:13:00,2023-07-27 18:14:00,False,False,Eltham Rail Station,542700.0,174960.0
202307277196336,G96336,2023-07-27,TD,FALCNWD,2023-07-27 18:14:30,2023-07-27 18:15:00,2023-07-27 18:15:00,2023-07-27 18:15:00,2,8,2023-07-27 18:16:00,2023-07-27 18:17:00,False,False,Falconwood Rail Station,544553.0,175403.0
202307277196336,G96336,2023-07-27,TD,WELLING,2023-07-27 18:17:00,2023-07-27 18:17:30,2023-07-27 18:17:00,2023-07-27 18:17:00,2,8,2023-07-27 18:19:00,2023-07-27 18:19:00,False,False,Welling Rail Station,546090.0,176075.0
202307277196336,G96336,2023-07-27,TD,BXLYHTH,2023-07-27 18:20:00,2023-07-27 18:21:00,2023-07-27 18:20:00,2023-07-27 18:21:00,2,8,2023-07-27 18:22:00,2023-07-27 18:23:00,False,False,Bexleyheath Rail Station,548320.0,175995.0
202307277196336,G96336,2023-07-27,TD,BRNHRST,2023-07-27 18:23:00,2023-07-27 18:24:00,2023-07-27 18:23:00,2023-07-27 18:24:00,2,8,2023-07-27 18:25:00,2023-07-27 18:26:00,False,False,Barnehurst Rail Station,550115.0,176210.0
202307288951937,Y51937,2023-07-28,CIS,POTRSBR,2023-07-28 06:06:00,2023-07-28 06:07:00,2023-07-28 06:06:00,2023-07-28 06:07:00,1,6,2023-07-28 06:06:00,2023-07-28 06:07:00,False,False,Potters Bar Rail Station,525010.0,201359.0
202307277194365,G94365,2023-07-27,CIS,BRIXTON,2023-07-27 19:40:00,2023-07-27 19:41:00,2023-07-27 19:40:00,2023-07-27 19:41:00,1,8,2023-07-27 19:40:00,2023-07-27 19:41:00,False,False,Brixton Rail Station,531100.0,175500.0
202307277683605,L83605,2023-07-27,TD,ECROYDN,2023-07-27 22:55:00,2023-07-27 22:56:00,2023-07-27 22:55:00,2023-07-27 22:56:00,5,4,2023-07-27 22:56:00,2023-07-27 22:57:00,False,False,East Croydon Rail Station,532841.0,165770.0
202307277683605,L83605,2023-07-27,TD,PURLEY,2023-07-27 23:01:30,2023-07-27 23:02:30,2023-07-27 23:02:00,2023-07-27 23:02:00,4,4,2023-07-27 23:02:00,2023-07-27 23:02:00,False,False,Purley Rail Station,531470.0,161520.0
202307277683605,L83605,2023-07-27,TD,COLSDNS,2023-07-27 23:05:30,2023-07-27 23:06:30,2023-07-27 23:06:00,2023-07-27 23:06:00,2,4,2023-07-27 23:06:00,2023-07-27 23:06:00,False,False,Coulsdon South Rail Station,529870.0,159060.0
202307277683605,L83605,2023-07-27,TD,MERSTHM,2023-07-27 23:11:30,2023-07-27 23:12:30,2023-07-27 23:12:00,2023-07-27 23:12:00,2,4,2023-07-27 23:12:00,2023-07-27 23:12:00,False,False,Merstham Rail Station,529155.0,153291.0
202307277683605,L83605,2023-07-27,TD,REDHILL,2023-07-27 23:16:30,2023-07-27 23:19:00,2023-07-27 23:17:00,2023-07-27 23:19:00,2,4,2023-07-27 23:17:00,2023-07-27 23:19:00,False,False,Redhill Rail Station,528128.0,150600.0
202307277195845,G95845,2023-07-27,Darwin,HEADCRN,2023-07-27 00:03:00,2023-07-27 00:04:00,2023-07-27 00:03:00,2023-07-27 00:04:00,2,8,2023-07-27 00:08:00,2023-07-27 00:09:00,False,False,Headcorn Rail Station,583800.0,144000.0
202307277195845,G95845,2023-07-27,Darwin,PLUCKLY,2023-07-27 00:09:30,2023-07-27 00:10:00,2023-07-27 00:10:00,2023-07-27 00:10:00,2,8,2023-07-27 00:14:00,2023-07-27 00:15:00,False,False,Pluckley Rail Station,592221.0,143279.0
